,Acetoanaerobium,Acidaminococcus,Acidiferrobacter,Acidihalobacter,Acinetobacter,Actinobacillus,Actinomyces,Agathobacter,Aggregatibacter,Akkermansia,Alicyclobacillus,Alistipes,Alkalitalea,Alpha3microvirus,Aminobacterium,Anaerobutyricum,Anaerolinea,Anaerostipes,Anaerotignum,Aneurinibacillus,Anoxybacillus,Arcticibacterium,Aristaeella,Arsenophonus,Asticcacaulis,Aureibaculum,Bacillus,Bacteroides,Barnesiella,Bartonella,Basfia,Bifidobacterium,Blautia,Brochothrix,Burkholderia,Butyrivibrio,Caldicellulosiruptor,Campylobacter,Candidatus,Candidatus Amoebophilus,Candidatus Azobacteroides,Candidatus Blochmannia,Candidatus Cardinium,Candidatus Fukatsuia,Candidatus Hamiltonella,Candidatus Izimaplasma,Candidatus Koribacter,Candidatus Moranella,Candidatus Nucleicultrix,Candidatus Phaeomarinobacter,Candidatus Phytoplasma,Candidatus Promineofilum,Candidatus Purcelliella,Candidatus Solibacter,Candidatus Sulcia,Candidatus Tachikawaea,Capnocytophaga,Caulobacter,Cellulomonas,Cellulosilyticum,Chakrabartyella,Chlamydia,Chloroflexus,Chordicoccus,Chthonomonas,Cloacibacillus,Clostridioides,Clostridium,Collinsella,Comamonas,Coprobacter,Coprococcus,Coraliomargarita,Coriobacterium,Corynebacterium,Dehalobacterium,Dehalococcoides,Deinococcus,Desulfococcus,Desulfofarcimen,Desulfomonile,Desulfotomaculum,Desulfovibrio,Devosia,Dialister,Dichelobacter,Dorea,Draconibacterium,Eggerthella,Elusimicrobium,Emergencia,Enterobacter,Enterococcus,Enterovibrio,Erwinia,Erysipelothrix,Escherichia,Ethanoligenens,Eubacterium,Ezakiella,Faecalibacillus,Faecalibacterium,Faecalibaculum,Fastidiosipila,Fibrobacter,Filifactor,Finegoldia,Flammeovirga,Flavonifractor,Frankia,Fusobacterium,Gemmatimonas,Geoalkalibacter,Geobacillus,Geobacter,Gordonibacter,Haemophilus,Halomicrobium,Halothiobacillus,Helicobacter,Herbinix,Homo,Hungateiclostridium,Hungatella,Ichthyobacterium,Intestinibacillus,Intestinimonas,Jeotgalibaca,Kineothrix,Kiritimatiella,Klebsiella,Kosmotoga,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lawsonibacter,Leuconostoc,Libanicoccus,Liberibacter,Limnochorda,Listeria,Longicatena,Lysinibacillus,Mageeibacillus,Magnetospira,Mahella,Massilia,Mediterraneibacter,Megamonas,Megasphaera,Melioribacter,Methanobrevibacter,Methylobacter,Mogibacterium,Monoglobus,Mordavella,Morganella,Muribaculum,Muricauda,Mycoplasma,Neisseria,Niabella,Nitrosomonas,Nitrospira,Nocardia,Novibacillus,Novisyntrophococcus,Odoribacter,Oenococcus,Olsenella,Oscillibacter,Paenibacillus,Paeniclostridium,Paludicola,Pantoea,Parabacteroides,Paraphotobacterium,Paraprevotella,Parvimonas,Pasteurella,Paucibacter,Peptoclostridium,Peptoniphilus,Petroclostridium,Phascolarctobacterium,Phocaeicola,Photobacterium,Porphyromonas,Pragia,Prevotella,Propionimicrobium,Prosthecochloris,Proteus,Pseudarcicella,Pseudomonas,Pseudopedobacter,Psychrobacter,Rhodomicrobium,Rickettsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruthenibacterium,Salmonella,Sandaracinus,Sarcina,Segatella,Selenomonas,Sellimonas,Serratia,Shewanella,Shigella,Sneathia,Sodalis,Solibaculum,Sphaerobacter,Sphingobium,Spiroplasma,Staphylococcus,Steroidobacter,Streptobacillus,Streptococcus,Streptomyces,Sutterella,Symbiobacterium,Synechococcus,Syntrophomonas,Tannerella,Terrisporobacter,Tessaracoccus,Thalassolituus,Thermobifida,Thermobispora,Thermodesulfatator,Thermus,Thioalkalivibrio,Thioflavicoccus,Thiomonas,Thomasclavelia,Tistrella,Treponema,Trichodesmium,Turicibacter,Ureaplasma,Vagococcus,Veillonella,Vescimonas,Vibrio,Virgibacillus,Wansuia,Weissella,Xanthomonas,Yersinia,[Clostridium],[Ruminococcus],uncultured
SRR2143779,0.0,0.01202,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.05101,0.0,0.039490000000000004,0.0,0.0,0.0,0.07595,0.0,0.02862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,0.0,0.12322999999999999,0.0,0.0,0.0,0.0,0.17091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.04799,0.0,0.0,0.09398999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.00046,0.0,0.029990000000000003,0.0,0.0,0.0,0.00302,0.0,0.0,0.0,0.0,0.0,0.01286,0.0,0.00192,0.0,0.0,0.01048,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404,0.0,0.0,0.00214,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.00071,0.0,0.0,0.0,0.00503,0.0,0.0,0.00168,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00728,0.0,0.00404,0.0,0.01414,0.00051,0.0,0.0,0.0,0.00024,0.00026,0.0,0.02699,0.0,0.00946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.02472,0.00077,0.07487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.023,0.00051
SRR2143780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213,0.0,0.03464,0.0,0.0,0.0,0.0,0.0,0.0927,0.0,0.18455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501,0.0,0.0,0.0,0.11252,0.10876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02093,0.00798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426,0.0,0.0,0.0,0.0,0.0,0.05575,0.0,0.00497,0.0,0.0,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133,0.00235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.05096,0.0
SRR2143782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.00177,0.0,0.00302,0.0,0.0,0.0,0.11441,0.0,0.11997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933,0.0,0.0,0.0,0.0,0.26031000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04391,0.00299,0.0,0.0,0.04672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00417,0.0,0.0,0.0,0.08052,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.00092,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,0.0,0.0,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.00467,0.0,0.0,0.00038,0.0,0.0,0.00887,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,0.0,0.0,0.00157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01582,0.0,0.0,0.0,0.0,0.0,0.0,0.02274,0.0,0.0,0.0,0.0,0.0,0.0,0.01996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00192,0.13165,0.0
SRR2143783,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05033,0.0,0.03683,0.0,0.0,0.0,0.0081,0.0,0.00117,0.0,0.0,0.00314,0.0,0.0,0.0,0.0,0.00218,0.0,0.0694,0.00974,0.0,0.0,0.0,0.02248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076,0.0,0.0,0.0096,0.0,0.00243,0.0,0.00286,0.0,0.0,0.0,0.01012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052899999999999996,0.0,0.0,0.0,0.0018,0.0015300000000000001,0.0,0.0,0.0,0.0,0.00808,0.0,0.00562,0.0,0.00742,0.03828,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559,0.00093,0.0,0.0006,0.0,0.01591,0.0,0.0,0.0,0.01159,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.00715,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.00049,0.10061,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0024,0.0,0.0,0.00191,0.00246,0.0,0.00453,0.0,0.01956,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.00082,0.01585,0.06498,0.0,0.0,0.0,0.00276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033889999999999997,0.00175,0.24709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186,0.0,0.0,0.04471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04052,0.00052,0.0,0.0,0.0,0.0,0.02259,0.00038,0.02354,0.0
SRR2143784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.04823,0.0,0.0,0.0,0.00066,0.0,0.01026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00861,0.0,0.17468999999999998,0.0,0.0,0.0,0.0,0.05215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.07021,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009559999999999999,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425,0.0,0.0,0.05878,0.0,0.0,0.0,0.0,0.0,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00414,0.0,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02646,0.0,0.0,0.003,0.0,0.11129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00114,0.0,0.00817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03107,0.0033,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.21804,0.0,0.0,0.0,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,0.0,0.0,0.0,0.01565,0.02147,0.0
SRR2143785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00063,0.0,0.01683,0.0,0.09497,0.0,0.0,0.0,0.08426,0.0,0.06418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00901,0.0,0.06994,0.00027,0.0,0.0,0.06617,0.14283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01543,0.0,0.0,0.0,0.00173,0.00042,0.0,0.0,0.01837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,0.0,0.0,0.0,0.00325,0.01785,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.01057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.00083,0.0,0.0,0.01136,0.0,0.00631,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.00022,0.00238,0.11979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.00016,0.0,0.0019,0.00032,0.02094,0.0,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.01113,0.0,0.0,0.0,0.0,0.0,0.0,0.00836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.13438,0.00029
SRR2143786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.05814,0.0,0.00218,0.0,0.0,0.0,0.05015,0.0,0.05904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011959999999999998,0.0,0.0,0.0,0.01065,0.28113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05158,0.0,0.0,0.0,0.00171,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.00537,0.0,0.03627,0.02167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.00299,0.0,0.0,0.0,0.0,0.00251,0.0,0.0,0.0,0.0,0.0,0.00912,0.00625,0.0,0.00482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.00028,0.0,0.0,0.0,0.0005,0.30426,0.0
SRR2143787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00759,0.0,0.0,0.0,0.0,0.0,0.08779,0.0,0.38745999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009919999999999998,0.00162,0.0,0.0,0.0,0.09188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.00144,0.0,0.01805,0.0,0.0,0.0,0.00364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04171999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02138,0.01747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00552,0.0,0.0,0.00085,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.01495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.00409,0.0,0.0,0.0,0.0,0.00382,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247,0.0,0.0,0.0,0.0,0.0,0.0,0.00049,0.11433,0.0
SRR2143788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.17762,0.0,0.00687,0.0,0.0,0.0,0.02538,0.0,0.00997,0.0,0.0,0.00178,0.0,0.0,0.0,0.0,0.0,0.0,0.14845999999999998,0.0,0.0,0.0,0.0,0.08007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332,0.0,0.0,0.00545,0.0,0.0,0.0,0.00116,0.0241,0.0,0.0,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00556,0.0,0.0,0.05489,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01337,0.0,0.0,0.00038,0.0,0.0,0.0,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.01868,0.0,0.0,0.00235,0.0,0.0,0.00599,0.0,0.02237,0.0,0.0,0.0,0.00271,0.0,0.0,0.0,0.00069,0.08032,0.08949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.08801,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0,0.0,0.00076,0.00116,0.00013
SRR2143790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092,0.0,0.00151,0.0,0.0046500000000000005,0.0,0.0,0.0,0.12431,0.0,0.06446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.00016,0.0,0.0,0.0,0.33436,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481,0.0,0.0,0.0,0.00051,0.0,0.0,0.0,0.03833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549,0.0,0.0,0.0,0.0,0.00064,0.0,0.0,0.0,0.0,0.00918,0.0,0.00179,0.0,0.05118,0.02153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364,0.00098,0.0,0.0001,0.00012,0.0007,0.0,0.0,0.0,0.01375,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00553,0.0,0.0,0.0,0.0,0.00011,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.00033,0.00036,0.0,0.0,0.0,0.0,0.0,0.01035,0.0,0.00443,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.00636,0.01916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068,0.00019,0.0,0.00015,0.0,0.07399,0.0,0.0,0.00021,0.0,0.0002,0.0,0.0,0.00107,0.0,0.0,0.01727,0.0,0.0,0.0,0.0,0.0,0.0,0.01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.00024,0.0,0.00028,0.0,0.0,0.00726,0.00084,0.0333,0.00022
